templateId,monster,rarity,slot,skillId,skillName,elements,unique,growth,runtimeOverride,level,target,cooldown,effects
"joker","ジョーカー","★5","S1","joker_s1","呪いの札","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","1","SINGLE_ENEMY","0","ダメージ倍率 1.10倍 / 50%でスキル使用不可 (1ターン) / 30%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン)"
"joker","ジョーカー","★5","S1","joker_s1","呪いの札","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","2","SINGLE_ENEMY","0","ダメージ倍率 1.20倍 / 50%でスキル使用不可 (1ターン) / 30%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン)"
"joker","ジョーカー","★5","S1","joker_s1","呪いの札","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","3","SINGLE_ENEMY","0","ダメージ倍率 1.30倍 / 60%でスキル使用不可 (1ターン) / 30%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン)"
"joker","ジョーカー","★5","S1","joker_s1","呪いの札","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","4","SINGLE_ENEMY","0","ダメージ倍率 1.40倍 / 60%でスキル使用不可 (1ターン) / 40%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン)"
"joker","ジョーカー","★5","S1","joker_s1","呪いの札","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","5","SINGLE_ENEMY","0","ダメージ倍率 1.50倍 / 70%でスキル使用不可 (1ターン) / 40%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン)"
"joker","ジョーカー","★5","S2","joker_s2_a","悪魔の囁き","FIRE|LIGHT","","levelOverrides","false","1","SINGLE_ENEMY","3","ダメージ倍率 1.50倍 / 70%で攻撃力-50% (2ターン) / 70%で防御力-75% (2ターン) / 70%で治癒阻害 (2ターン、回復を受けられない)"
"joker","ジョーカー","★5","S2","joker_s2_a","悪魔の囁き","FIRE|LIGHT","","levelOverrides","false","2","SINGLE_ENEMY","3","ダメージ倍率 1.60倍 / 70%で攻撃力-50% (2ターン) / 70%で防御力-75% (2ターン) / 70%で治癒阻害 (2ターン、回復を受けられない)"
"joker","ジョーカー","★5","S2","joker_s2_a","悪魔の囁き","FIRE|LIGHT","","levelOverrides","false","3","SINGLE_ENEMY","3","ダメージ倍率 1.70倍 / 80%で攻撃力-50% (2ターン) / 80%で防御力-75% (2ターン) / 80%で治癒阻害 (2ターン、回復を受けられない)"
"joker","ジョーカー","★5","S2","joker_s2_a","悪魔の囁き","FIRE|LIGHT","","levelOverrides","false","4","SINGLE_ENEMY","3","ダメージ倍率 1.80倍 / 90%で攻撃力-50% (2ターン) / 90%で防御力-75% (2ターン) / 90%で治癒阻害 (2ターン、回復を受けられない)"
"joker","ジョーカー","★5","S2","joker_s2_a","悪魔の囁き","FIRE|LIGHT","","levelOverrides","false","5","SINGLE_ENEMY","2","ダメージ倍率 1.80倍 / 90%で攻撃力-50% (2ターン) / 90%で防御力-75% (2ターン) / 90%で治癒阻害 (2ターン、回復を受けられない)"
"joker","ジョーカー","★5","S2","joker_s2_c","悪意の振り撒き","GRASS|WATER","","levelOverrides","false","1","ALL_ENEMIES","4","70%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン) / 70%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし) / 60%で行動ゲージ-25%"
"joker","ジョーカー","★5","S2","joker_s2_c","悪意の振り撒き","GRASS|WATER","","levelOverrides","false","2","ALL_ENEMIES","4","80%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン) / 70%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし) / 60%で行動ゲージ-25%"
"joker","ジョーカー","★5","S2","joker_s2_c","悪意の振り撒き","GRASS|WATER","","levelOverrides","false","3","ALL_ENEMIES","4","80%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン) / 80%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし) / 70%で行動ゲージ-25%"
"joker","ジョーカー","★5","S2","joker_s2_c","悪意の振り撒き","GRASS|WATER","","levelOverrides","false","4","ALL_ENEMIES","4","90%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン) / 80%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし) / 70%で行動ゲージ-25%"
"joker","ジョーカー","★5","S2","joker_s2_c","悪意の振り撒き","GRASS|WATER","","levelOverrides","false","5","ALL_ENEMIES","3","90%で呪い1個(対象の2回目のターン開始時、付与時攻撃力×4の固定ダメージと1ターンスタン) / 90%で暗闇 (2ターン、攻撃時50%でダメージ-75%・追加効果なし) / 80%で行動ゲージ-25%"
"joker","ジョーカー","★5","S2","joker_s2_b","最低なイタズラ","ELECTRIC|DARK","","levelOverrides","false","1","SINGLE_ENEMY","4","ダメージ倍率 1.20倍 / 対象の呪いをすべて即時発動 / 使用後、即時に追加ターンを獲得 / extraTurn=true / targetPriority=""CURSED"""
"joker","ジョーカー","★5","S2","joker_s2_b","最低なイタズラ","ELECTRIC|DARK","","levelOverrides","false","2","SINGLE_ENEMY","4","ダメージ倍率 1.30倍 / 対象の呪いをすべて即時発動 / 使用後、即時に追加ターンを獲得 / extraTurn=true / targetPriority=""CURSED"""
"joker","ジョーカー","★5","S2","joker_s2_b","最低なイタズラ","ELECTRIC|DARK","","levelOverrides","false","3","SINGLE_ENEMY","4","ダメージ倍率 1.40倍 / 対象の呪いをすべて即時発動 / 使用後、即時に追加ターンを獲得 / extraTurn=true / targetPriority=""CURSED"""
"joker","ジョーカー","★5","S2","joker_s2_b","最低なイタズラ","ELECTRIC|DARK","","levelOverrides","false","4","SINGLE_ENEMY","4","ダメージ倍率 1.50倍 / 対象の呪いをすべて即時発動 / 使用後、即時に追加ターンを獲得 / extraTurn=true / targetPriority=""CURSED"""
"joker","ジョーカー","★5","S2","joker_s2_b","最低なイタズラ","ELECTRIC|DARK","","levelOverrides","false","5","SINGLE_ENEMY","3","ダメージ倍率 1.50倍 / 対象の呪いをすべて即時発動 / 使用後、即時に追加ターンを獲得 / extraTurn=true / targetPriority=""CURSED"""
"joker","ジョーカー","★5","S3","joker_s3_c","ナイフジャグリング","FIRE|GRASS","","levelOverrides","false","1","SINGLE_ENEMY","5","ダメージ倍率 0.75倍 × 4回。各ヒットごとに: 25%で治癒阻害 (2ターン、回復を受けられない)、25%で強化不可 (2ターン)、25%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_c","ナイフジャグリング","FIRE|GRASS","","levelOverrides","false","2","SINGLE_ENEMY","5","ダメージ倍率 0.80倍 × 4回。各ヒットごとに: 25%で治癒阻害 (2ターン、回復を受けられない)、25%で強化不可 (2ターン)、25%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_c","ナイフジャグリング","FIRE|GRASS","","levelOverrides","false","3","SINGLE_ENEMY","5","ダメージ倍率 0.85倍 × 4回。各ヒットごとに: 30%で治癒阻害 (2ターン、回復を受けられない)、30%で強化不可 (2ターン)、30%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_c","ナイフジャグリング","FIRE|GRASS","","levelOverrides","false","4","SINGLE_ENEMY","5","ダメージ倍率 0.90倍 × 4回。各ヒットごとに: 35%で治癒阻害 (2ターン、回復を受けられない)、35%で強化不可 (2ターン)、35%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_c","ナイフジャグリング","FIRE|GRASS","","levelOverrides","false","5","SINGLE_ENEMY","4","ダメージ倍率 0.90倍 × 4回。各ヒットごとに: 35%で治癒阻害 (2ターン、回復を受けられない)、35%で強化不可 (2ターン)、35%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_a","バトルイリュージョン","ELECTRIC","","passive","false","1","SELF","0","光闇からのダメージ50%軽減・光闇への最終ダメージ+50%。通常ターン開始時、敵全体に攻撃力0.8倍と50%で呪い。追加ターンでは発動しない"
"joker","ジョーカー","★5","S3","joker_s3_a","バトルイリュージョン","ELECTRIC","","passive","false","2","SELF","0","光闇からのダメージ50%軽減・光闇への最終ダメージ+50%。通常ターン開始時、敵全体に攻撃力0.9倍と50%で呪い。追加ターンでは発動しない"
"joker","ジョーカー","★5","S3","joker_s3_a","バトルイリュージョン","ELECTRIC","","passive","false","3","SELF","0","光闇からのダメージ50%軽減・光闇への最終ダメージ+50%。通常ターン開始時、敵全体に攻撃力0.9倍と55%で呪い。追加ターンでは発動しない"
"joker","ジョーカー","★5","S3","joker_s3_a","バトルイリュージョン","ELECTRIC","","passive","false","4","SELF","0","光闇からのダメージ50%軽減・光闇への最終ダメージ+50%。通常ターン開始時、敵全体に攻撃力1倍と55%で呪い。追加ターンでは発動しない"
"joker","ジョーカー","★5","S3","joker_s3_a","バトルイリュージョン","ELECTRIC","","passive","false","5","SELF","0","光闇からのダメージ50%軽減・光闇への最終ダメージ+50%。通常ターン開始時、敵全体に攻撃力1倍と60%で呪い。追加ターンでは発動しない"
"joker","ジョーカー","★5","S3","joker_s3_b","ショータイム","WATER","","levelOverrides","false","1","ALL_ENEMIES","6","100%で有利な効果(シールド・無効・能力上昇)を解除 / 80%で防御力-75% (2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_b","ショータイム","WATER","","levelOverrides","false","2","ALL_ENEMIES","6","100%で有利な効果(シールド・無効・能力上昇)を解除 / 85%で防御力-75% (2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_b","ショータイム","WATER","","levelOverrides","false","3","ALL_ENEMIES","6","100%で有利な効果(シールド・無効・能力上昇)を解除 / 90%で防御力-75% (2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_b","ショータイム","WATER","","levelOverrides","false","4","ALL_ENEMIES","6","100%で有利な効果(シールド・無効・能力上昇)を解除 / 100%で防御力-75% (2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_b","ショータイム","WATER","","levelOverrides","false","5","ALL_ENEMIES","5","100%で有利な効果(シールド・無効・能力上昇)を解除 / 100%で防御力-75% (2ターン)"
"joker","ジョーカー","★5","S3","joker_s3_light","イカサマ","LIGHT","LIGHT","passive","false","1","SELF","0","クリティカル被ダメージ30%軽減。クリティカル被弾時、最大HP10%回復(敵1スキルにつき1回、致死時は回復しない)。全攻撃スキルに自身最大HP7%を加算"
"joker","ジョーカー","★5","S3","joker_s3_light","イカサマ","LIGHT","LIGHT","passive","false","2","SELF","0","クリティカル被ダメージ35%軽減。クリティカル被弾時、最大HP10%回復(敵1スキルにつき1回、致死時は回復しない)。全攻撃スキルに自身最大HP7%を加算"
"joker","ジョーカー","★5","S3","joker_s3_light","イカサマ","LIGHT","LIGHT","passive","false","3","SELF","0","クリティカル被ダメージ40%軽減。クリティカル被弾時、最大HP10%回復(敵1スキルにつき1回、致死時は回復しない)。全攻撃スキルに自身最大HP7%を加算"
"joker","ジョーカー","★5","S3","joker_s3_light","イカサマ","LIGHT","LIGHT","passive","false","4","SELF","0","クリティカル被ダメージ45%軽減。クリティカル被弾時、最大HP10%回復(敵1スキルにつき1回、致死時は回復しない)。全攻撃スキルに自身最大HP7%を加算"
"joker","ジョーカー","★5","S3","joker_s3_light","イカサマ","LIGHT","LIGHT","passive","false","5","SELF","0","クリティカル被ダメージ50%軽減。クリティカル被弾時、最大HP10%回復(敵1スキルにつき1回、致死時は回復しない)。全攻撃スキルに自身最大HP7%を加算"
"joker","ジョーカー","★5","S3","joker_s3_dark","反転の儀式","DARK","DARK","levelOverrides","false","1","ALL_ENEMIES","6","ダメージ倍率 1.70倍 / 85%で対象の強化をすべて呪いへ変換。成功時1ターンスタン"
"joker","ジョーカー","★5","S3","joker_s3_dark","反転の儀式","DARK","DARK","levelOverrides","false","2","ALL_ENEMIES","6","ダメージ倍率 1.90倍 / 85%で対象の強化をすべて呪いへ変換。成功時1ターンスタン"
"joker","ジョーカー","★5","S3","joker_s3_dark","反転の儀式","DARK","DARK","levelOverrides","false","3","ALL_ENEMIES","6","ダメージ倍率 1.90倍 / 90%で対象の強化をすべて呪いへ変換。成功時1ターンスタン"
"joker","ジョーカー","★5","S3","joker_s3_dark","反転の儀式","DARK","DARK","levelOverrides","false","4","ALL_ENEMIES","6","ダメージ倍率 2.10倍 / 90%で対象の強化をすべて呪いへ変換。成功時1ターンスタン"
"joker","ジョーカー","★5","S3","joker_s3_dark","反転の儀式","DARK","DARK","levelOverrides","false","5","ALL_ENEMIES","5","ダメージ倍率 2.10倍 / 90%で対象の強化をすべて呪いへ変換。成功時1ターンスタン"
"mushroon","マッシュルン","★3","S1","mushroon_s1","胞子弾","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","1","SINGLE_ENEMY","0","ダメージ倍率 1.00倍 / 60%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S1","mushroon_s1","胞子弾","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","2","SINGLE_ENEMY","0","ダメージ倍率 1.10倍 / 60%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S1","mushroon_s1","胞子弾","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","3","SINGLE_ENEMY","0","ダメージ倍率 1.10倍 / 70%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S1","mushroon_s1","胞子弾","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","4","SINGLE_ENEMY","0","ダメージ倍率 1.20倍 / 70%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S1","mushroon_s1","胞子弾","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","5","SINGLE_ENEMY","0","ダメージ倍率 1.20倍 / 80%で毒1スタック (1スタックにつき最大HPの7%、最大5スタック、3ターン)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_a","毒胞子の雨","FIRE|WATER","","levelOverrides","false","1","ALL_ENEMIES","4","ダメージ倍率 0.90倍 / 75%で毒2スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_a","毒胞子の雨","FIRE|WATER","","levelOverrides","false","2","ALL_ENEMIES","4","ダメージ倍率 1.00倍 / 80%で毒2スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_a","毒胞子の雨","FIRE|WATER","","levelOverrides","false","3","ALL_ENEMIES","4","ダメージ倍率 1.00倍 / 85%で毒2スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_a","毒胞子の雨","FIRE|WATER","","levelOverrides","false","4","ALL_ENEMIES","4","ダメージ倍率 1.10倍 / 90%で毒2スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_a","毒胞子の雨","FIRE|WATER","","levelOverrides","false","5","ALL_ENEMIES","3","ダメージ倍率 1.10倍 / 90%で毒2スタック (1スタックにつき最大HPの6%、最大5スタック、3ターン)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_b","衰弱胞子","GRASS|LIGHT","","levelOverrides","false","1","SINGLE_ENEMY","4","ダメージ倍率 1.40倍 / 80%で攻撃力-50% (2ターン) / 80%で治癒阻害 (2ターン、回復を受けられない)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_b","衰弱胞子","GRASS|LIGHT","","levelOverrides","false","2","SINGLE_ENEMY","4","ダメージ倍率 1.50倍 / 80%で攻撃力-50% (2ターン) / 80%で治癒阻害 (2ターン、回復を受けられない)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_b","衰弱胞子","GRASS|LIGHT","","levelOverrides","false","3","SINGLE_ENEMY","4","ダメージ倍率 1.50倍 / 90%で攻撃力-50% (2ターン) / 90%で治癒阻害 (2ターン、回復を受けられない)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_b","衰弱胞子","GRASS|LIGHT","","levelOverrides","false","4","SINGLE_ENEMY","4","ダメージ倍率 1.60倍 / 90%で攻撃力-50% (2ターン) / 90%で治癒阻害 (2ターン、回復を受けられない)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_b","衰弱胞子","GRASS|LIGHT","","levelOverrides","false","5","SINGLE_ENEMY","3","ダメージ倍率 1.60倍 / 100%で攻撃力-50% (3ターン) / 100%で治癒阻害 (3ターン、回復を受けられない)"
"mushroon","マッシュルン","★3","S2","mushroon_s2_c","しびれ胞子","ELECTRIC|DARK","","levelOverrides","false","1","SINGLE_ENEMY","4","ダメージ倍率 1.30倍 / 80%で速度-30% (2ターン) / 行動ゲージ-35%"
"mushroon","マッシュルン","★3","S2","mushroon_s2_c","しびれ胞子","ELECTRIC|DARK","","levelOverrides","false","2","SINGLE_ENEMY","4","ダメージ倍率 1.40倍 / 90%で速度-30% (2ターン) / 行動ゲージ-35%"
"mushroon","マッシュルン","★3","S2","mushroon_s2_c","しびれ胞子","ELECTRIC|DARK","","levelOverrides","false","3","SINGLE_ENEMY","4","ダメージ倍率 1.40倍 / 90%で速度-30% (2ターン) / 行動ゲージ-40%"
"mushroon","マッシュルン","★3","S2","mushroon_s2_c","しびれ胞子","ELECTRIC|DARK","","levelOverrides","false","4","SINGLE_ENEMY","4","ダメージ倍率 1.50倍 / 100%で速度-30% (2ターン) / 行動ゲージ-40%"
"mushroon","マッシュルン","★3","S2","mushroon_s2_c","しびれ胞子","ELECTRIC|DARK","","levelOverrides","false","5","SINGLE_ENEMY","3","ダメージ倍率 1.50倍 / 100%で速度-30% (3ターン) / 行動ゲージ-45%"
"mushroon","マッシュルン","★3","S3","mushroon_s3_a","毒床","FIRE","","levelOverrides","false","1","ALL_ENEMIES","5","ダメージ倍率 1.00倍 / 80%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、3ターン) (既に毒状態ならさらに1スタック)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_a","毒床","FIRE","","levelOverrides","false","2","ALL_ENEMIES","5","ダメージ倍率 1.10倍 / 80%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、3ターン) (既に毒状態ならさらに1スタック)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_a","毒床","FIRE","","levelOverrides","false","3","ALL_ENEMIES","5","ダメージ倍率 1.10倍 / 90%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、3ターン) (既に毒状態ならさらに1スタック)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_a","毒床","FIRE","","levelOverrides","false","4","ALL_ENEMIES","5","ダメージ倍率 1.20倍 / 90%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、3ターン) (既に毒状態ならさらに1スタック)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_a","毒床","FIRE","","levelOverrides","false","5","ALL_ENEMIES","4","ダメージ倍率 1.20倍 / 100%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、4ターン) (既に毒状態ならさらに1スタック)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_c","菌糸支配","GRASS|WATER","","passive","false","1","SELF","0","敵が毒ダメージを受けるたび、自身の行動ゲージ+7%(敵1ターンにつき1回)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_c","菌糸支配","GRASS|WATER","","passive","false","2","SELF","0","敵が毒ダメージを受けるたび、自身の行動ゲージ+8%(敵1ターンにつき1回)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_c","菌糸支配","GRASS|WATER","","passive","false","3","SELF","0","敵が毒ダメージを受けるたび、自身の行動ゲージ+9%(敵1ターンにつき1回)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_c","菌糸支配","GRASS|WATER","","passive","false","4","SELF","0","敵が毒ダメージを受けるたび、自身の行動ゲージ+10%(敵1ターンにつき1回)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_c","菌糸支配","GRASS|WATER","","passive","false","5","SELF","0","敵が毒ダメージを受けるたび、自身の行動ゲージ+12%(敵1ターンにつき1回)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_b","腐敗の胞子","ELECTRIC","","levelOverrides","false","1","ALL_ENEMIES","5","ダメージ倍率 1.20倍 / 80%で防御力-75% (2ターン) / 対象が弱体状態なら行動ゲージ-25%"
"mushroon","マッシュルン","★3","S3","mushroon_s3_b","腐敗の胞子","ELECTRIC","","levelOverrides","false","2","ALL_ENEMIES","5","ダメージ倍率 1.30倍 / 80%で防御力-75% (2ターン) / 対象が弱体状態なら行動ゲージ-25%"
"mushroon","マッシュルン","★3","S3","mushroon_s3_b","腐敗の胞子","ELECTRIC","","levelOverrides","false","3","ALL_ENEMIES","5","ダメージ倍率 1.30倍 / 90%で防御力-75% (2ターン) / 対象が弱体状態なら行動ゲージ-30%"
"mushroon","マッシュルン","★3","S3","mushroon_s3_b","腐敗の胞子","ELECTRIC","","levelOverrides","false","4","ALL_ENEMIES","5","ダメージ倍率 1.40倍 / 90%で防御力-75% (2ターン) / 対象が弱体状態なら行動ゲージ-30%"
"mushroon","マッシュルン","★3","S3","mushroon_s3_b","腐敗の胞子","ELECTRIC","","levelOverrides","false","5","ALL_ENEMIES","4","ダメージ倍率 1.40倍 / 100%で防御力-75% (3ターン) / 対象が弱体状態なら行動ゲージ-35%"
"mushroon","マッシュルン","★3","S3","mushroon_s3_light","聖樹の胞子","LIGHT","LIGHT","levelOverrides","false","1","ALL_ENEMIES","5","味方全体のデバフを1個解除 / 味方全体を回復 最大HPの20.0% / 80%で攻撃力-50% (2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_light","聖樹の胞子","LIGHT","LIGHT","levelOverrides","false","2","ALL_ENEMIES","5","味方全体のデバフを1個解除 / 味方全体を回復 最大HPの22.0% / 85%で攻撃力-50% (2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_light","聖樹の胞子","LIGHT","LIGHT","levelOverrides","false","3","ALL_ENEMIES","5","味方全体のデバフを1個解除 / 味方全体を回復 最大HPの23.0% / 90%で攻撃力-50% (2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_light","聖樹の胞子","LIGHT","LIGHT","levelOverrides","false","4","ALL_ENEMIES","5","味方全体のデバフを1個解除 / 味方全体を回復 最大HPの24.0% / 95%で攻撃力-50% (2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_light","聖樹の胞子","LIGHT","LIGHT","levelOverrides","false","5","ALL_ENEMIES","4","味方全体のデバフを1個解除 / 味方全体を回復 最大HPの24.0% / 95%で攻撃力-50% (3ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_dark","終末胞子","DARK","DARK","levelOverrides","false","1","ALL_ENEMIES","5","ダメージ倍率 1.20倍 対象の弱体効果1個につき最終ダメージ+6%(最大+30%) / 80%で毒1スタック (1スタックにつき最大HPの5%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_dark","終末胞子","DARK","DARK","levelOverrides","false","2","ALL_ENEMIES","5","ダメージ倍率 1.30倍 対象の弱体効果1個につき最終ダメージ+7%(最大+35%) / 85%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_dark","終末胞子","DARK","DARK","levelOverrides","false","3","ALL_ENEMIES","5","ダメージ倍率 1.30倍 対象の弱体効果1個につき最終ダメージ+7%(最大+35%) / 90%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_dark","終末胞子","DARK","DARK","levelOverrides","false","4","ALL_ENEMIES","5","ダメージ倍率 1.40倍 対象の弱体効果1個につき最終ダメージ+8%(最大+40%) / 95%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、2ターン)"
"mushroon","マッシュルン","★3","S3","mushroon_s3_dark","終末胞子","DARK","DARK","levelOverrides","false","5","ALL_ENEMIES","4","ダメージ倍率 0.50倍 対象の弱体効果1個につき最終ダメージ+8%(最大+40%) / 100%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、3ターン) / ダメージ倍率 0.50倍 対象の弱体効果1個につき最終ダメージ+8%(最大+40%) / 100%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、3ターン) / ダメージ倍率 0.50倍 対象の弱体効果1個につき最終ダメージ+8%(最大+40%) / 100%で毒1スタック (1スタックにつき最大HPの6%、最大5スタック、3ターン)"
"shellturtle","シェルタートル","★3","S1","shellturtle_s1","こうら突進","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","1","SINGLE_ENEMY","0","ダメージ倍率 0.60倍(防御力の85%を加算) / 60%で攻撃力-50% (2ターン)"
"shellturtle","シェルタートル","★3","S1","shellturtle_s1","こうら突進","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","2","SINGLE_ENEMY","0","ダメージ倍率 0.65倍(防御力の90%を加算) / 60%で攻撃力-50% (2ターン)"
"shellturtle","シェルタートル","★3","S1","shellturtle_s1","こうら突進","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","3","SINGLE_ENEMY","0","ダメージ倍率 0.70倍(防御力の100%を加算) / 70%で攻撃力-50% (2ターン)"
"shellturtle","シェルタートル","★3","S1","shellturtle_s1","こうら突進","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","4","SINGLE_ENEMY","0","ダメージ倍率 0.75倍(防御力の110%を加算) / 70%で攻撃力-50% (2ターン)"
"shellturtle","シェルタートル","★3","S1","shellturtle_s1","こうら突進","FIRE|GRASS|ELECTRIC|WATER|LIGHT|DARK","","levelOverrides","false","5","SINGLE_ENEMY","0","ダメージ倍率 0.80倍(防御力の120%を加算) / 80%で攻撃力-50% (3ターン)"
"shellturtle","シェルタートル","★3","S2","shellturtle_s2_b","シェルバッシュ","FIRE|ELECTRIC","","levelOverrides","false","1","SINGLE_ENEMY","4","ダメージ倍率 1.00倍(防御力の125%を加算) / 80%で挑発 (2ターン) / 行動ゲージ-25%"
"shellturtle","シェルタートル","★3","S2","shellturtle_s2_b","シェルバッシュ","FIRE|ELECTRIC","","levelOverrides","false","2","SINGLE_ENEMY","4","ダメージ倍率 1.10倍(防御力の135%を加算) / 90%で挑発 (2ターン) / 行動ゲージ-30%"
"shellturtle","シェルタートル","★3","S2","shellturtle_s2_b","シェルバッシュ","FIRE|ELECTRIC","","levelOverrides","false","3","SINGLE_ENEMY","4","ダメージ倍率 1.10倍(防御力の145%を加算) / 90%で挑発 (2ターン) / 行動ゲージ-30%"
"shellturtle","シェルタートル","★3","S2","shellturtle_s2_b","シェルバッシュ","FIRE|ELECTRIC","","levelOverrides","false","4","SINGLE_ENEMY","4","ダメージ倍率 1.20倍(防御力の160%を加算) / 100%で挑発 (2ターン) / 行動ゲージ-35%"
